,benefit_rating,comp_name,culture_rating,exp_level,job_location,job_posted,job_title,jsecurity_rating,mgmt_rating,overall_link,overall_rating,wl_bal_rating
7594,,Philips,,mid_level,"Phoenix, AZ",30+ days ago,"Sales, Clinical Workflow Specialist - Intellispace Portal (Western Region)",,,http://www.indeed.com/cmp/Philips,,
7595,,Philips,,mid_level,"Philadelphia, PA",30+ days ago,"Sales, Cardiology/Radiology Account Manager (Philadelphia)",,,http://www.indeed.com/cmp/Philips,,
7596,,Philips,,mid_level,"New York, NY",20 days ago,Clinical Consultant- Patient Monitoring (NYC/NJ),,,http://www.indeed.com/cmp/Philips,,
7597,,Philips,,mid_level,"Bothell, WA",30+ days ago,"Analytics Manager, Sales Operations",,,http://www.indeed.com/cmp/Philips,,
7598,,Philips,,mid_level,"Stamford, CT",7 days ago,Sr. Marketing Manager - Kitchen Appliances,,,http://www.indeed.com/cmp/Philips,,
7599,,Philips,,mid_level,"Andover, MA",30+ days ago,Solution Product Manager,,,http://www.indeed.com/cmp/Philips,,
7600,,Philips,,mid_level,"Latham, IL",30+ days ago,Maintenance Mechanic/Electrician,,,http://www.indeed.com/cmp/Philips,,
7601,,Philips,,mid_level,"Nashville, TN",30+ days ago,"Sales, Senior Solutions Specialist - DXR (Tennessee/Arkansas)",,,http://www.indeed.com/cmp/Philips,,
7602,,Philips,,mid_level,"Dallas, TX",30+ days ago,Associate Business Development DXR Sales-(Dallas/North Texas),,,http://www.indeed.com/cmp/Philips,,
7603,,Philips,,mid_level,"New Kensington, PA",30+ days ago,Senior Software Manufacturing QA Test Engineer,,,http://www.indeed.com/cmp/Philips,,
7604,,Philips,,mid_level,"Gainesville, FL",30+ days ago,Supplier Quality Engineer,,,http://www.indeed.com/cmp/Philips,,
7605,,Philips,,mid_level,"Bothell, WA",30+ days ago,Configuration Management Analyst,,,http://www.indeed.com/cmp/Philips,,
7606,,Philips,,mid_level,"Alpharetta, GA",30+ days ago,Sr. Quality Engineer- Software,,,http://www.indeed.com/cmp/Philips,,
7607,,Philips,,mid_level,Home Based,30+ days ago,Technical Services Consultant- Healthcare,,,http://www.indeed.com/cmp/Philips,,
7608,,Philips,,mid_level,Home Based,30+ days ago,Field Network Engineer (Seattle),,,http://www.indeed.com/cmp/Philips,,
7609,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,CT/AMI R&D Design Controls Leader (SG70),,,http://www.indeed.com/cmp/Philips,,
7610,,Philips,,mid_level,"Alpharetta, GA",30+ days ago,Product Security Officer - Wellcentive,,,http://www.indeed.com/cmp/Philips,,
7611,,Philips,,mid_level,Home Based,27 days ago,Area Service Manager (Upper Midwest),,,http://www.indeed.com/cmp/Philips,,
7612,,Philips,,mid_level,Home Based,30+ days ago,"Region Service Manager (Philadelphia, PA)",,,http://www.indeed.com/cmp/Philips,,
7613,,Philips,,mid_level,Home Based,30+ days ago,Technology Lead,,,http://www.indeed.com/cmp/Philips,,
7614,,Philips,,mid_level,"Stamford, CT",30+ days ago,Product Marketing Manager - Male Grooming Consumer,,,http://www.indeed.com/cmp/Philips,,
7615,,Philips,,mid_level,"Chicago, IL",30+ days ago,"Sales, Clinical Specialist - New Born Solutions (Chicago, IL)",,,http://www.indeed.com/cmp/Philips,,
7616,,Philips,,mid_level,Home Based,30+ days ago,Senior Sales Specialist - MRI (Houston),,,http://www.indeed.com/cmp/Philips,,
7617,,Philips,,mid_level,"Stamford, CT",30+ days ago,Marketing Manager - Philips Norelco,,,http://www.indeed.com/cmp/Philips,,
7618,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,Product Quality Supervisor,,,http://www.indeed.com/cmp/Philips,,
7619,,Philips,,mid_level,"Aurora, IL",30+ days ago,Industrial Electrician,,,http://www.indeed.com/cmp/Philips,,
7620,,Philips,,mid_level,"San Diego, CA",30+ days ago,Regulatory Affairs Specialist - International Registrations,,,http://www.indeed.com/cmp/Philips,,
7621,,Philips,,mid_level,"San Diego, CA",30+ days ago,Medical Device Electrical Engineer 4,,,http://www.indeed.com/cmp/Philips,,
7622,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,SUPPLIER/VENDOR QUALITY ENGINEER 3,,,http://www.indeed.com/cmp/Philips,,
7623,,Philips,,mid_level,Home Based,30+ days ago,Customer Services Account Manager - YALE,,,http://www.indeed.com/cmp/Philips,,
7624,,Philips,,mid_level,"Bothell, WA",30+ days ago,Clinical/Nursing Compliance Specialist,,,http://www.indeed.com/cmp/Philips,,
7625,,Philips,,mid_level,"Los Angeles, CA",11 days ago,Regional Sales Manager - Ultrasound (West Region),,,http://www.indeed.com/cmp/Philips,,
7626,,Philips,,mid_level,Home Based,30+ days ago,Field Network Engineer (Denver),,,http://www.indeed.com/cmp/Philips,,
7627,,Philips,,mid_level,"Kennesaw, GA",30+ days ago,Manufacturing Supervisor,,,http://www.indeed.com/cmp/Philips,,
7628,,Philips,,mid_level,"Framingham, MA",11 days ago,Sales Business Analyst,,,http://www.indeed.com/cmp/Philips,,
7629,,Philips,,mid_level,Home Based,30+ days ago,"Sales, Sr. Solutions Specialist CT- (Philadelphia)",,,http://www.indeed.com/cmp/Philips,,
7630,,Philips,,mid_level,Home Based,30+ days ago,"Biomedical Enterprise Service Manager (Valhalla, NY)",,,http://www.indeed.com/cmp/Philips,,
7631,,Philips,,mid_level,Home Based,30+ days ago,"Area Service Manager (Valhalla, NY)",,,http://www.indeed.com/cmp/Philips,,
7632,,Philips,,mid_level,"Los Angeles, CA",18 days ago,"Product Application Specialist - General Imaging Ultrasound (Los Angeles, CA)",,,http://www.indeed.com/cmp/Philips,,
7633,,Philips,,mid_level,"Andover, MA",30+ days ago,"Sales Operations Business Analyst (Salesforce, SFDC)",,,http://www.indeed.com/cmp/Philips,,
7634,,Philips,,mid_level,"Charlotte, NC",15 days ago,"Sales, Coronary Account Manager ___ Volcano (Winston Salem/Greensboro/Charlotte)",,,http://www.indeed.com/cmp/Philips,,
7635,,Philips,,mid_level,"Los Angeles, CA",20 days ago,"Sales, Account Manager - Out of Hospital Cardiology/Radiology (Los Angeles, CA)",,,http://www.indeed.com/cmp/Philips,,
7636,,Philips,,mid_level,"Boston, MA",30+ days ago,Computational Pathology Analytics Sales Representative (East and Central Zones),,,http://www.indeed.com/cmp/Philips,,
7637,,Philips,,mid_level,"Charlotte, NC",30+ days ago,"Sales, Cardiology/Radiology Account Manager- Out of Hospital Accounts (Carolinas & Augusta, GA)",,,http://www.indeed.com/cmp/Philips,,
7638,,Philips,,mid_level,"Milwaukee, WI",28 days ago,"Sales, Account Executive; Healthcare Alliances, Ascension Health (Michigan/Wisconsin)",,,http://www.indeed.com/cmp/Philips,,
7639,,Philips,,mid_level,Home Based,5 days ago,"CV Clinical Education Specialist (Bay Area, Denver, ABQ, Phoenix, SLC or Dallas)",,,http://www.indeed.com/cmp/Philips,,
7640,,Philips,,mid_level,"Sacramento, CA",30+ days ago,Respiratory Sales Specialist - Sleep and Respiratory Care (Northern California/Nevada),,,http://www.indeed.com/cmp/Philips,,
7641,,Philips,,mid_level,"Andover, MA",30+ days ago,"Director of Sales Operations (Andover, MA or Remote on East Coast)",,,http://www.indeed.com/cmp/Philips,,
7642,,Philips,,mid_level,"Albany, NY",30+ days ago,"Sales, Account Manager ___ Medical Consumables & Supplies (New York State/New Jersey)",,,http://www.indeed.com/cmp/Philips,,
7643,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,Process Quality Engineer,,,http://www.indeed.com/cmp/Philips,,
7644,,Philips,,mid_level,"Bothell, WA",8 days ago,"GI Ultrasound Clinical Education Specialist - Classroom and Virtual Instruction Led Training (VILT) (Bothell, WA or Alpharetta, GA or Highland Hts, OH) (Open)",,,http://www.indeed.com/cmp/Philips,,
7645,,Philips,,mid_level,"Bothell, WA",8 days ago,"CV Ultrasound Clinical Education Specialist - Classroom and Virtual Instruction Led Training (VILT) (Bothell, WA or Alpharetta, GA or Highland Hts, OH)",,,http://www.indeed.com/cmp/Philips,,
7646,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,Product Development Program Manager 5,,,http://www.indeed.com/cmp/Philips,,
7647,,Philips,,mid_level,"Gainesville, FL",30+ days ago,Document Control Engineer 2,,,http://www.indeed.com/cmp/Philips,,
7648,,Philips,,mid_level,Home Based,30+ days ago,"Sales, Account Manager - Diagnostic Imaging Centers",,,http://www.indeed.com/cmp/Philips,,
7649,,Philips,,mid_level,"Baltimore, MD",30+ days ago,Complaint Investigations,,,http://www.indeed.com/cmp/Philips,,
7650,,Philips,,mid_level,"Stamford, CT",30+ days ago,eTrade Media Manager,,,http://www.indeed.com/cmp/Philips,,
7651,,Philips,,mid_level,Home Based,30+ days ago,Technical Support Engineer,,,http://www.indeed.com/cmp/Philips,,
7652,,Philips,,mid_level,"Stamford, CT",30+ days ago,Purchase Order Administrator,,,http://www.indeed.com/cmp/Philips,,
7653,,Philips,,mid_level,"Alpharetta, GA",30+ days ago,Inside Sales Rep-Sure Signs (EWS),,,http://www.indeed.com/cmp/Philips,,
7654,,Philips,,mid_level,"San Diego, CA",30+ days ago,Site Procurement Lead,,,http://www.indeed.com/cmp/Philips,,
7655,,Philips,,mid_level,"Stamford, CT",30+ days ago,Consumer Care Relationship Manager (CRM) - Loyalty Programs,,,http://www.indeed.com/cmp/Philips,,
7656,,Philips,,mid_level,"Dallas, TX",30+ days ago,"Sales, Senior Solution Specialist - Diagnostic XRay (Dallas)",,,http://www.indeed.com/cmp/Philips,,
7657,,Philips,,mid_level,"Aurora, IL",12 days ago,Manufacturing Engineer (Mechanical),,,http://www.indeed.com/cmp/Philips,,
7658,,Philips,,mid_level,"Chicago, IL",30+ days ago,Field Network Engineer- CCNP,,,http://www.indeed.com/cmp/Philips,,
7659,,Philips,,mid_level,"Charlotte, NC",30+ days ago,"Network Engineer (Charlotte, NC)",,,http://www.indeed.com/cmp/Philips,,
7660,,Philips,,mid_level,"Tampa, FL",30+ days ago,"Sales, Patient Monitoring Account Manager,( Tampa, Ocala , Tallahassee)",,,http://www.indeed.com/cmp/Philips,,
7661,,Philips,,mid_level,"San Francisco, CA",30+ days ago,"Pre-Sales Clinical Consultant, Patient Monitoring",,,http://www.indeed.com/cmp/Philips,,
7662,,Philips,,mid_level,"Andover, MA",21 days ago,"Director, Supplier Quality Assurance",,,http://www.indeed.com/cmp/Philips,,
7663,,Philips,,mid_level,"Andover, MA",30+ days ago,R&D Machinist,,,http://www.indeed.com/cmp/Philips,,
7664,,Philips,,mid_level,"Bothell, WA",30+ days ago,Service Manager I2M,,,http://www.indeed.com/cmp/Philips,,
7665,,Philips,,mid_level,"Andover, MA",30+ days ago,"Commercial Sales Staff Support (Andover, MA, Bothell, WA or Remote)",,,http://www.indeed.com/cmp/Philips,,
7666,,Philips,,mid_level,"New York, NY",20 days ago,Clinical Consultant- Patient Monitoring (NYC/NJ),,,http://www.indeed.com/cmp/Philips,,
7667,,Philips,,mid_level,"Stamford, CT",7 days ago,Sr. Marketing Manager - Kitchen Appliances,,,http://www.indeed.com/cmp/Philips,,
7668,,Philips,,mid_level,"Bothell, WA",30+ days ago,Mobile App Project Manager,,,http://www.indeed.com/cmp/Philips,,
7669,,Philips,,mid_level,"Anchorage, AK",22 days ago,"Sales, Account Manager- Community Care Solutions (Alaska)",,,http://www.indeed.com/cmp/Philips,,
7670,,Philips,,mid_level,"Los Angeles, CA",30+ days ago,Network Engineer CCNP,,,http://www.indeed.com/cmp/Philips,,
7671,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,Q&R Manager,,,http://www.indeed.com/cmp/Philips,,
7672,,Philips,,mid_level,"Bothell, WA",30+ days ago,Manufacturing Test Engineer,,,http://www.indeed.com/cmp/Philips,,
7673,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,"Project Manager, Product Development",,,http://www.indeed.com/cmp/Philips,,
7674,,Philips,,mid_level,"Phoenix, AZ",30+ days ago,"Sales, Clinical Workflow Specialist - Intellispace Portal (Western Region)",,,http://www.indeed.com/cmp/Philips,,
7675,,Philips,,mid_level,"Philadelphia, PA",30+ days ago,"Sales, Cardiology/Radiology Account Manager (Philadelphia)",,,http://www.indeed.com/cmp/Philips,,
7676,,Philips,,mid_level,"Bothell, WA",30+ days ago,"Analytics Manager, Sales Operations",,,http://www.indeed.com/cmp/Philips,,
7677,,Philips,,mid_level,"New Kensington, PA",30+ days ago,Senior Software Manufacturing QA Test Engineer,,,http://www.indeed.com/cmp/Philips,,
7678,,Philips,,mid_level,"Dallas, TX",30+ days ago,Associate Business Development DXR Sales-(Dallas/North Texas),,,http://www.indeed.com/cmp/Philips,,
7679,,Philips,,mid_level,"Andover, MA",30+ days ago,Solution Product Manager,,,http://www.indeed.com/cmp/Philips,,
7680,,Philips,,mid_level,"Nashville, TN",30+ days ago,"Sales, Senior Solutions Specialist - DXR (Tennessee/Arkansas)",,,http://www.indeed.com/cmp/Philips,,
7681,,Philips,,mid_level,"Alpharetta, GA",30+ days ago,Sr. Quality Engineer- Software,,,http://www.indeed.com/cmp/Philips,,
7682,,Philips,,mid_level,"Latham, IL",30+ days ago,Maintenance Mechanic/Electrician,,,http://www.indeed.com/cmp/Philips,,
7683,,Philips,,mid_level,"Bothell, WA",30+ days ago,Configuration Management Analyst,,,http://www.indeed.com/cmp/Philips,,
7684,,Philips,,mid_level,Home Based,30+ days ago,Field Network Engineer (Seattle),,,http://www.indeed.com/cmp/Philips,,
7685,,Philips,,mid_level,Home Based,27 days ago,Area Service Manager (Upper Midwest),,,http://www.indeed.com/cmp/Philips,,
7686,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,CT/AMI R&D Design Controls Leader (SG70),,,http://www.indeed.com/cmp/Philips,,
7687,,Philips,,mid_level,Home Based,30+ days ago,"Region Service Manager (Philadelphia, PA)",,,http://www.indeed.com/cmp/Philips,,
7688,,Philips,,mid_level,"Gainesville, FL",30+ days ago,Supplier Quality Engineer,,,http://www.indeed.com/cmp/Philips,,
7689,,Philips,,mid_level,"Alpharetta, GA",30+ days ago,Product Security Officer - Wellcentive,,,http://www.indeed.com/cmp/Philips,,
7690,,Philips,,mid_level,Home Based,30+ days ago,Technical Services Consultant- Healthcare,,,http://www.indeed.com/cmp/Philips,,
7691,,Philips,,mid_level,Home Based,30+ days ago,Senior Sales Specialist - MRI (Houston),,,http://www.indeed.com/cmp/Philips,,
7692,,Philips,,mid_level,"Stamford, CT",30+ days ago,Product Marketing Manager - Male Grooming Consumer,,,http://www.indeed.com/cmp/Philips,,
7693,,Philips,,mid_level,"Chicago, IL",30+ days ago,"Sales, Clinical Specialist - New Born Solutions (Chicago, IL)",,,http://www.indeed.com/cmp/Philips,,
7694,,Philips,,mid_level,Home Based,30+ days ago,Technology Lead,,,http://www.indeed.com/cmp/Philips,,
7695,,Philips,,mid_level,"San Diego, CA",30+ days ago,Regulatory Affairs Specialist - International Registrations,,,http://www.indeed.com/cmp/Philips,,
7696,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,Product Quality Supervisor,,,http://www.indeed.com/cmp/Philips,,
7697,,Philips,,mid_level,"Stamford, CT",30+ days ago,Marketing Manager - Philips Norelco,,,http://www.indeed.com/cmp/Philips,,
7698,,Philips,,mid_level,"San Diego, CA",30+ days ago,Medical Device Electrical Engineer 4,,,http://www.indeed.com/cmp/Philips,,
7699,,Philips,,mid_level,"Aurora, IL",30+ days ago,Industrial Electrician,,,http://www.indeed.com/cmp/Philips,,
7700,,Philips,,mid_level,"Los Angeles, CA",11 days ago,Regional Sales Manager - Ultrasound (West Region),,,http://www.indeed.com/cmp/Philips,,
7701,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,SUPPLIER/VENDOR QUALITY ENGINEER 3,,,http://www.indeed.com/cmp/Philips,,
7702,,Philips,,mid_level,"Bothell, WA",30+ days ago,Clinical/Nursing Compliance Specialist,,,http://www.indeed.com/cmp/Philips,,
7703,,Philips,,mid_level,Home Based,30+ days ago,Customer Services Account Manager - YALE,,,http://www.indeed.com/cmp/Philips,,
7704,,Philips,,mid_level,Home Based,30+ days ago,Field Network Engineer (Denver),,,http://www.indeed.com/cmp/Philips,,
7705,,Philips,,mid_level,Home Based,30+ days ago,"Area Service Manager (Valhalla, NY)",,,http://www.indeed.com/cmp/Philips,,
7706,,Philips,,mid_level,Home Based,30+ days ago,"Biomedical Enterprise Service Manager (Valhalla, NY)",,,http://www.indeed.com/cmp/Philips,,
7707,,Philips,,mid_level,Home Based,30+ days ago,"Sales, Sr. Solutions Specialist CT- (Philadelphia)",,,http://www.indeed.com/cmp/Philips,,
7708,,Philips,,mid_level,"Kennesaw, GA",30+ days ago,Manufacturing Supervisor,,,http://www.indeed.com/cmp/Philips,,
7709,,Philips,,mid_level,"Framingham, MA",11 days ago,Sales Business Analyst,,,http://www.indeed.com/cmp/Philips,,
7710,,Philips,,mid_level,"Los Angeles, CA",18 days ago,"Product Application Specialist - General Imaging Ultrasound (Los Angeles, CA)",,,http://www.indeed.com/cmp/Philips,,
7711,,Philips,,mid_level,"Charlotte, NC",15 days ago,"Sales, Coronary Account Manager ___ Volcano (Winston Salem/Greensboro/Charlotte)",,,http://www.indeed.com/cmp/Philips,,
7712,,Philips,,mid_level,"Andover, MA",30+ days ago,"Sales Operations Business Analyst (Salesforce, SFDC)",,,http://www.indeed.com/cmp/Philips,,
7713,,Philips,,mid_level,"Los Angeles, CA",20 days ago,"Sales, Account Manager - Out of Hospital Cardiology/Radiology (Los Angeles, CA)",,,http://www.indeed.com/cmp/Philips,,
7714,,Philips,,mid_level,"Boston, MA",30+ days ago,Computational Pathology Analytics Sales Representative (East and Central Zones),,,http://www.indeed.com/cmp/Philips,,
7715,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,Process Quality Engineer,,,http://www.indeed.com/cmp/Philips,,
7716,,Philips,,mid_level,"Charlotte, NC",30+ days ago,"Sales, Cardiology/Radiology Account Manager- Out of Hospital Accounts (Carolinas & Augusta, GA)",,,http://www.indeed.com/cmp/Philips,,
7717,,Philips,,mid_level,"Milwaukee, WI",28 days ago,"Sales, Account Executive; Healthcare Alliances, Ascension Health (Michigan/Wisconsin)",,,http://www.indeed.com/cmp/Philips,,
7718,,Philips,,mid_level,Home Based,5 days ago,"CV Clinical Education Specialist (Bay Area, Denver, ABQ, Phoenix, SLC or Dallas)",,,http://www.indeed.com/cmp/Philips,,
7719,,Philips,,mid_level,"Highland Heights, OH",30+ days ago,Product Development Program Manager 5,,,http://www.indeed.com/cmp/Philips,,
7720,,Philips,,mid_level,"Sacramento, CA",30+ days ago,Respiratory Sales Specialist - Sleep and Respiratory Care (Northern California/Nevada),,,http://www.indeed.com/cmp/Philips,,
7721,,Philips,,mid_level,"Andover, MA",30+ days ago,"Director of Sales Operations (Andover, MA or Remote on East Coast)",,,http://www.indeed.com/cmp/Philips,,
7722,,Philips,,mid_level,"Albany, NY",30+ days ago,"Sales, Account Manager ___ Medical Consumables & Supplies (New York State/New Jersey)",,,http://www.indeed.com/cmp/Philips,,
7723,,Philips,,mid_level,"Bothell, WA",8 days ago,"GI Ultrasound Clinical Education Specialist - Classroom and Virtual Instruction Led Training (VILT) (Bothell, WA or Alpharetta, GA or Highland Hts, OH) (Open)",,,http://www.indeed.com/cmp/Philips,,
7724,,Philips,,mid_level,"Bothell, WA",8 days ago,"CV Ultrasound Clinical Education Specialist - Classroom and Virtual Instruction Led Training (VILT) (Bothell, WA or Alpharetta, GA or Highland Hts, OH)",,,http://www.indeed.com/cmp/Philips,,
7725,,Philips,,senior_level,"Andover, MA",7 days ago,Quality Systems Engineer,,,http://www.indeed.com/cmp/Philips,,
7726,,Philips,,senior_level,"Alpharetta, GA",8 days ago,SW Technical Support L2,,,http://www.indeed.com/cmp/Philips,,
